start,end,deviceid,com_select,mobilization_datetime,mobilization_venue,Engagement_datetime,engagement_venue,latitude,longitude,altitude,precision,_uuid,_submission_time,_index,communityid,SNO,state,lga,ward,community_name,state_shp,lga_shp,ward_shp,community
17mar2026,17mar2026,collect:FOzm3ZA9mMc7asmX,1001168,17mar2026,"Baba Usue Compound, Tse Ikyegh.",24mar2026,Baba Usue Compound,7.6424723,9.302012899999999,184.562,1.538,f06f5346-5a9d-4bf1-94d4-9450d871fc26,17mar2026,19,1001168,61,BENUE,LOGO,YONOV,NENZEV,2022. BENUE,23444. LOGO,1574. YONOV,1001168. NENZEV
18mar2026,19mar2026,collect:WcUyOH717xnnOSVu,1001169,19mar2026,PLAY GROUND,26mar2026,PLAY GROUND,7.0440244,8.2648232,199.096,3.695,cbe96554-c001-44e0-8387-bd0fdbd2fb0c,19mar2026,89,1001169,66,BENUE,OBI,IRABI,ADEGA-CENTRAL,2022. BENUE,23446. OBI,1592. IRABI,1001169. ADEGA-CENTRAL
18mar2026,18mar2026,collect:p0ORoiPIXqdA75rb,1001170,18mar2026,CHEIF PALACE,23mar2026,CHEIF PALACE,7.0495937,8.2762888,106.708,4.921,dd3127b4-d76a-446b-ad85-eb6228547228,18mar2026,67,1001170,67,BENUE,OBI,IRABI,ANYATUMA-IPINU,2022. BENUE,23446. OBI,1592. IRABI,1001170. ANYATUMA-IPINU
18mar2026,18mar2026,collect:p0ORoiPIXqdA75rb,1001171,18mar2026,PLAYGROUND,24mar2026,PLAYGROUND,7.0503811,8.2802414,112.822,4.841,1475a7c6-8094-4e3c-bbf6-d546369b83ed,18mar2026,68,1001171,68,BENUE,OBI,IRABI,ANYATUMA-UHIE-ONYAGEDE,2022. BENUE,23446. OBI,1592. IRABI,1001171. ANYATUMA-UHIE-ONYAGEDE
18mar2026,18mar2026,collect:p0ORoiPIXqdA75rb,1001173,18mar2026,PLAYGROUND,25mar2026,PLAYGROUND,7.0517566,8.281028299999999,120.942,4.976,befd0113-2e28-411a-b427-dc209977ed4b,18mar2026,66,1001173,70,BENUE,OBI,IRABI,ANYOKO-OBIJAGO,2022. BENUE,23446. OBI,1592. IRABI,1001173. ANYOKO-OBIJAGO
18mar2026,18mar2026,collect:qJZCHCm21aXZSb9J,1001174,18mar2026,EVELIN NURSERY AND PRIMARY SCHOOL ABODE EJII,26mar2026,EVELYN NURSERY AND PRIMARY SCHOOL ABODE EJII OBEKO,6.9633502,8.3681438,165.077,1.811,cd956292-9a4c-4f13-9f56-dbcff5a4628e,18mar2026,63,1001174,71,BENUE,OBI,OBEKO,ABODE-EJI,2022. BENUE,23446. OBI,1587. OBEKO,1001174. ABODE-EJI
16mar2026,16mar2026,collect:qJZCHCm21aXZSb9J,1001175,16mar2026,ABODE TOWN HALL OBEKO,25mar2026,ABODE IHIO TOWN HALL,6.9640261,8.3665653,201.515,1.357,ba430560-641b-4f9c-a3db-98c6158e9495,16mar2026,3,1001175,72,BENUE,OBI,OBEKO,ABODE-IHIO,2022. BENUE,23446. OBI,1587. OBEKO,1001175. ABODE-IHIO
16mar2026,16mar2026,collect:qJZCHCm21aXZSb9J,1001176,16mar2026,ASSEMBLY'S OF GOD CHURCH ABODE OBEKO,24mar2026,ASSEMBLY OF GOD CHURCH ABODE LAYOUT OBEKE,6.9648722,8.367564399999999,545.572,1.743,548c8e94-4b0a-4ad4-b07f-42c542dbb8f1,16mar2026,4,1001176,73,BENUE,OBI,OBEKO,ABODE-LAYOUT,2022. BENUE,23446. OBI,1587. OBEKO,1001176. ABODE-LAYOUT
16mar2026,16mar2026,collect:qJZCHCm21aXZSb9J,1001177,16mar2026,C H C ADUM EAST OBEKO,23mar2026,C. H C ABODE UHIE OBEKO,6.968159,8.3697517,171.911,1.584,ae06f7f8-7f99-4225-8a09-e842a59b6014,16mar2026,5,1001177,74,BENUE,OBI,OBEKO,ABODE-OUHIE,2022. BENUE,23446. OBI,1587. OBEKO,1001177. ABODE-OUHIE
18mar2026,18mar2026,collect:qJZCHCm21aXZSb9J,1001178,18mar2026,CHIEF ISAAC IKPA OMINYI PLACE ADONA EJI OBEKO,28mar2026,CHIEF ISAAC OMINYI PALCE ADONA EJI OBEKO,6.9546966,8.37452,157.294,2.249,c872ab7e-1095-473a-a5ac-b2ab2d65816a,18mar2026,62,1001178,75,BENUE,OBI,OBEKO,ADONA-EJI,2022. BENUE,23446. OBI,1587. OBEKO,1001178. ADONA-EJI
18mar2026,18mar2026,collect:STd4OaeYb4mBKj91,1001179,18mar2026,Abilega playground,26mar2026,Abilega playground,6.9769855,8.203930700000001,208.102,1.305,8865dcfd-b365-4590-8bf3-0bf1e00602fa,18mar2026,77,1001179,81,BENUE,OBI,OKPOKWU,ABILEGA,2022. BENUE,23446. OBI,1595. OKPOKWU,1001179. ABILEGA
16mar2026,16mar2026,collect:STd4OaeYb4mBKj91,1001180,16mar2026,Chief palace,25mar2026,Chief palace,6.9770518,8.202389,132.198,2.498,e7a4d712-91e4-4657-8a46-d758cf39adb4,16mar2026,9,1001180,82,BENUE,OBI,OKPOKWU,ABONU,2022. BENUE,23446. OBI,1595. OKPOKWU,1001180. ABONU
18mar2026,18mar2026,collect:STd4OaeYb4mBKj91,1001181,18mar2026,Oluwa compound,27mar2026,Oluwa compound,7.0528674,8.206363400000001,118.934,1.661,31220d8e-fba1-468c-a873-4ce4c70fcbc3,18mar2026,78,1001181,83,BENUE,OBI,OKPOKWU,ADAGWU2-OLUWA,2022. BENUE,23446. OBI,1595. OKPOKWU,1001181. ADAGWU2-OLUWA
16mar2026,16mar2026,collect:STd4OaeYb4mBKj91,1001182,16mar2026,Ihigile market square,23mar2026,Ihigile market square,6.9694994,8.2028172,118.742,6.571,b5d96d24-57de-462d-910a-628069877559,16mar2026,8,1001182,84,BENUE,OBI,OKPOKWU,ADIGABU-ECHORI1,2022. BENUE,23446. OBI,1595. OKPOKWU,1001182. ADIGABU-ECHORI1
16mar2026,16mar2026,collect:STd4OaeYb4mBKj91,1001183,16mar2026,Chiefs palace,16mar2026,Adigabu Echori II,6.9742974,8.203332700000001,141.229,2.612,7ee30cc0-3607-4b46-87cc-5ea821eb8ca8,16mar2026,10,1001183,85,BENUE,OBI,OKPOKWU,ADIGABU-ECHORI2,2022. BENUE,23446. OBI,1595. OKPOKWU,1001183. ADIGABU-ECHORI2
18mar2026,18mar2026,collect:qJZCHCm21aXZSb9J,1001184,18mar2026,ADOGODU OHUMA ORIHI HEALTH CLINIC,30mar2026,ADUGODU OHUMA ORIHI HEALTH CARE CLINICS,6.9272623,8.327002800000001,146.05,1.728,254116cc-1494-44dd-ada3-db2664ff62d8,18mar2026,61,1001184,76,BENUE,OBI,ORIHI,ADIDOGWU,2022. BENUE,23446. OBI,1597. ORIHI,1001184. ADIDOGWU
19mar2026,19mar2026,collect:WcUyOH717xnnOSVu,1001185,19mar2026,PLAY GROUND,27mar2026,PLAY GROUND,6.9266361,8.3314264,65.69799999999999,2.368,bfc9f997-a8ba-4e02-92e3-9a72aa380ba7,19mar2026,90,1001185,77,BENUE,OBI,ORIHI,ADOGA,2022. BENUE,23446. OBI,1597. ORIHI,1001185. ADOGA
19mar2026,20mar2026,collect:STd4OaeYb4mBKj91,1001187,19mar2026,Chief Palace,31mar2026,Chief palace,6.8681196,8.2376559,93.498,3.325,a4b62779-0f1e-47d5-9768-7ebe340a0f72,20mar2026,97,1001187,79,BENUE,OBI,ORIHI,ANYODO-AKPEGEDE,2022. BENUE,23446. OBI,1597. ORIHI,1001187. ANYODO-AKPEGEDE
19mar2026,19mar2026,collect:WcUyOH717xnnOSVu,1001187,19mar2026,PALACE,28mar2026,PALACE,6.9203989,8.319542200000001,46.238,2.616,14ab47ed-2161-47f5-87ed-bbce5cbae22e,19mar2026,88,1001187,79,BENUE,OBI,ORIHI,ANYODO-AKPEGEDE,2022. BENUE,23446. OBI,1597. ORIHI,1001187. ANYODO-AKPEGEDE
19mar2026,20mar2026,collect:STd4OaeYb4mBKj91,1001188,19mar2026,Chief palace,30mar2026,Chief palace,6.868759,8.236503300000001,101.411,4.782,69d1f65b-5430-4fcb-9767-ab3ad257f1aa,20mar2026,96,1001188,80,BENUE,OBI,ORIHI,ANYODU-IKOM,2022. BENUE,23446. OBI,1597. ORIHI,1001188. ANYODU-IKOM
19mar2026,19mar2026,collect:eoms5vqkhWzpFAIX,1001189,19mar2026,MICHAEL IDUMA COMPOUND,19mar2026,MICHAEL IDUMA COMPOUND,7.232719,8.0233171,143.5,4.975,8dd0f41a-28de-4ecc-8843-001ed6dccd58,20mar2026,103,1001189,86,BENUE,OHIMINI,OGLEWU-ICHO,ALAGLANU-IPOLE,2022. BENUE,23448. OHIMINI,1624. OGLEWU ICHO,1001189. ALAGLANU-IPOLE
20mar2026,20mar2026,collect:eoms5vqkhWzpFAIX,1001190,18mar2026,CHIEFS COMPOUND,18mar2026,CHIEF'S COMPOUND,7.2900333,8.0561033,202,4.666,0cc8c0f4-91ea-4536-a8be-447f15fa4b28,20mar2026,106,1001190,90,BENUE,OHIMINI,OGLEWU-ICHO,ANKPECHI,2022. BENUE,23448. OHIMINI,1624. OGLEWU ICHO,1001190. ANKPECHI
19mar2026,20mar2026,collect:eoms5vqkhWzpFAIX,1001191,17mar2026,COMMUNITY SQUARE ,17mar2026,CHIEF'S COMPOUND ,7.2668817,8.058954999999999,257.7,4.933,75ea78d0-b383-401f-a105-7a12fb13b2c8,20mar2026,105,1001191,88,BENUE,OHIMINI,OGLEWU-ICHO,EGWANOKWU,2022. BENUE,23448. OHIMINI,1624. OGLEWU ICHO,1001191. EGWANOKWU
19mar2026,19mar2026,collect:eoms5vqkhWzpFAIX,1001192,19mar2026,CHIEFS COMPOUND,24mar2026,CHIEFS COMPOUND,7.3043073,8.039552799999999,218.9,3.506,6f07ed8c-a32b-4b45-8f7c-0614afd799da,20mar2026,102,1001192,89,BENUE,OHIMINI,OGLEWU-ICHO,OMUTELE,2022. BENUE,23448. OHIMINI,1624. OGLEWU ICHO,1001192. OMUTELE
11mar2026,20mar2026,collect:eoms5vqkhWzpFAIX,1001193,17mar2026,THE COMMUNITY SQUARE ,17mar2026,COMMUNITY SQUARE ,7.2235783,8.1025083,117.5,4.35,1f7fd0eb-154c-4d90-8510-8c3fbc39f9f1,20mar2026,104,1001193,87,BENUE,OHIMINI,OGLEWU-ICHO,ONYEPA,2022. BENUE,23448. OHIMINI,1624. OGLEWU ICHO,1001193. ONYEPA
19mar2026,19mar2026,collect:AGmWfxdEHnFKJtpp,1001194,19mar2026,OPEN PLACE ,20mar2026,AKATEJENYI OPEN PLACE ,7.3435273,7.8137581,236.389,1.397,d0405988-29ef-4b2a-a5a0-2120b28dbc51,19mar2026,91,1001194,92,BENUE,OHIMINI,ONYAGEDE-EHAJE,AKATAJENYI,2022. BENUE,23448. OHIMINI,1630. ONYAGEDE-EHAJE  (ALLE,1001194. AKATAJENYI
19mar2026,20mar2026,collect:AGmWfxdEHnFKJtpp,1001195,19mar2026,OPEN PLACE,19mar2026,IKPOE,7.346797,7.8105781,258.633,1.431,d078e58f-39f3-4c68-b12b-a07775e5b232,20mar2026,95,1001195,94,BENUE,OHIMINI,ONYAGEDE-EHAJE,IKPOKE,2022. BENUE,23448. OHIMINI,1630. ONYAGEDE-EHAJE  (ALLE,1001195. IKPOKE
18mar2026,18mar2026,collect:rbVF9Wit7jtagWo2,1001196,18mar2026,Open place,17mar2026,OPEN PLACE,7.338956,7.8080744,0,2900,97973bdd-309d-42b3-8a86-cab8e5d7b47d,18mar2026,58,1001196,91,BENUE,OHIMINI,ONYAGEDE-EHAJE,OGANDE,2022. BENUE,23448. OHIMINI,1630. ONYAGEDE-EHAJE  (ALLE,1001196. OGANDE
19mar2026,19mar2026,collect:AGmWfxdEHnFKJtpp,1001197,19mar2026,OGODU OPEN PLACE ,23mar2026,OGODU OPEN PLACE ,7.3128418,7.8038262,254.519,2.708,a894cf43-9d9a-4853-8192-dd5cba4de85b,19mar2026,92,1001197,93,BENUE,OHIMINI,ONYAGEDE-EHAJE,OGUDU,2022. BENUE,23448. OHIMINI,1630. ONYAGEDE-EHAJE  (ALLE,1001197. OGUDU
18mar2026,18mar2026,collect:rbVF9Wit7jtagWo2,1001198,18mar2026,Open place,,,,,,,,,,,,,,,,,,,
,25mar2026,OPEN SPACE,7.3503179,7.8094337,0,400,76ad5f85-c6fc-4a5d-b911-8826d59f0212,18mar2026,57,1001198,95,BENUE,OHIMINI,ONYAGEDE-EHAJE,OLAHAMA,2022. BENUE,23448. OHIMINI,1630. ONYAGEDE-EHAJE  (ALLE,1001198. OLAHAMA,,,,,
16mar2026,17mar2026,collect:9oizFPlmVnhe9Axz,1001199,01apr2026,YOUTH-GROUND ABAKPA,01apr2026,YOUTH-GROUND ABAKPA MOSQUE PREMISES,7.3499766,7.8069436,269.5,4.76,e72922b5-3b97-406d-840d-38417afdd188,17mar2026,36,1001199,97,BENUE,OHIMINI,ONYAGEDE-ICHO,ABAKPA,2022. BENUE,23448. OHIMINI,1631. ONYAGEDE ICHO (OGOLI),1001199. ABAKPA
16mar2026,16mar2026,collect:9oizFPlmVnhe9Axz,1001199,16mar2026,YOUTH GROUND ABAKPA,01apr2026,YOUTH-GROUND ABAKPA,7.3499657,7.8070169,252.6,4.72,940dac38-ad72-45d6-b91d-6b545491625a,17mar2026,37,1001199,97,BENUE,OHIMINI,ONYAGEDE-ICHO,ABAKPA,2022. BENUE,23448. OHIMINI,1631. ONYAGEDE ICHO (OGOLI),1001199. ABAKPA
17mar2026,17mar2026,collect:9oizFPlmVnhe9Axz,1001200,17mar2026,OPEN SPACE ADANKALI ONYAGEDE-ICHO,08apr2026,OPEN SPACE ADANKALI ONYAGEDE-ICHO WARD,7.3171333,7.8483317,185.7,4.9,326ad48a-e6ce-4765-a5c8-518c05e90452,17mar2026,39,1001200,98,BENUE,OHIMINI,ONYAGEDE-ICHO,ADANKALI,2022. BENUE,23448. OHIMINI,1631. ONYAGEDE ICHO (OGOLI),1001200. ADANKALI
17mar2026,17mar2026,collect:9oizFPlmVnhe9Axz,1001201,17mar2026,ELDER AGWO OPEN SPACE ICHOLELA,30mar2026,ELDER AGWO OPEN SPACE ICHOLELA,7.3517269,7.8212175,283.7,4.4,94631a17-3990-4a16-adb3-6e79a8e04c38,17mar2026,41,1001201,96,BENUE,OHIMINI,ONYAGEDE-ICHO,ICHOLELA,2022. BENUE,23448. OHIMINI,1631. ONYAGEDE ICHO (OGOLI),1001201. ICHOLELA
17mar2026,17mar2026,collect:9oizFPlmVnhe9Axz,1001202,17mar2026,CHIEF MOSES ADONDUWA HALL,31mar2026,ADONDUWA COMPOUND OPEN SPACE OGOLI,7.3559478,7.8051346,246.9,4.86,4dcee00b-d2b0-4baa-a1d4-e2d1972c15b9,17mar2026,40,1001202,99,BENUE,OHIMINI,ONYAGEDE-ICHO,OGOLI,2022. BENUE,23448. OHIMINI,1631. ONYAGEDE ICHO (OGOLI),1001202. OGOLI
16mar2026,17mar2026,collect:9oizFPlmVnhe9Axz,1001203,16mar2026,ELDER OGBE MEETING HALL UGOFU,02apr2026,OPEN SPACE WITHIN ELDER OGBE PREMISES,7.345772,7.8062692,254.4,4.98,6eca99be-a627-431c-ac21-908038b9655c,17mar2026,38,1001203,100,BENUE,OHIMINI,ONYAGEDE-ICHO,OGUFU,2022. BENUE,23448. OHIMINI,1631. ONYAGEDE ICHO (OGOLI),1001203. OGUFU
17mar2026,17mar2026,collect:RByfnnn81KNXXXI8,1001204,17mar2026,TSE AZAAWE NEAR TSE TIAH,24mar2026,TSE AZAAWE NEAR TSE TIAH,7.63937,8.9497117,143.9,3.76,7bfeaa3c-fac1-4cf0-8c3a-7a7683a5a612,17mar2026,26,1001204,101,BENUE,TARKA,MBAANYANGBER,ADZUA,2022. BENUE,23452. TARKA,1666. MBANYAGBER,1001204. ADZUA
18mar2026,18mar2026,collect:WZ4kjj1xcg8wP1sI,1001205,18mar2026,Tsua Nor Compound,27mar2026,Tsua Nor Compound,7.6559283,8.9533033,126.4,4.25,2e55ede3-34cd-40b1-8ba9-5c99c32f50b2,18mar2026,56,1001205,102,BENUE,TARKA,MBAANYANGBER,AGBATAR,2022. BENUE,23452. TARKA,1666. MBANYAGBER,1001205. AGBATAR
17mar2026,17mar2026,collect:RByfnnn81KNXXXI8,1001206,17mar2026,LIVING FAITH CHURCH DZOR,25mar2026,LIVING FAITH CHURCH DZOR,7.5863208,8.9510668,143.8,3.433,fe7d2897-a4f3-4dfd-bf32-110911921bd2,17mar2026,27,1001206,103,BENUE,TARKA,MBAANYANGBER,AGUR,2022. BENUE,23452. TARKA,1666. MBANYAGBER,1001206. AGUR
18mar2026,18mar2026,collect:WZ4kjj1xcg8wP1sI,1001207,18mar2026,Tse Ahomgba,28mar2026,Tse Ahomgba,7.6759133,8.9571367,131.5,4.5,29bdb740-2a1a-4a97-9744-5f393a2bf39e,18mar2026,55,1001207,104,BENUE,TARKA,MBAANYANGBER,AKESA,2022. BENUE,23452. TARKA,1666. MBANYAGBER,1001207. AKESA
19mar2026,19mar2026,collect:WZ4kjj1xcg8wP1sI,1001208,19mar2026,RCM Zor,01apr2026,RCM Church Zor,7.5853458,8.945740900000001,147.9,4.58,0b676665-b635-4d86-bd5b-631e5307e49b,19mar2026,86,1001208,105,BENUE,TARKA,MBAANYANGBER,AKIIKA,2022. BENUE,23452. TARKA,1666. MBANYAGBER,1001208. AKIIKA
19mar2026,19mar2026,collect:jSwBVDxyi4v81BCs,1001209,19mar2026,LGEA PRIMARY SCHOOL TINEKYURA,26mar2026,LGEA PRIMARY SCHOOL TINEKYURA ,7.6207781,8.93229,152.069,4.667,5e984e93-5e15-4e56-93c5-8cbf636e0604,19mar2026,83,1001209,106,BENUE,TARKA,MBAAYO,ADANYI,2022. BENUE,23452. TARKA,1665. MBAAYO,1001209. ADANYI
18mar2026,18mar2026,collect:jSwBVDxyi4v81BCs,1001210,18mar2026,"Tse -Tijime ,Tumbu kugba Compound",27mar2026,Tse -Tijime Tumbu kugba Compound ,7.6647434,8.946827799999999,208.3000030517578,1.452,16057aa5-121a-4590-8c95-e83682418851,18mar2026,53,1001210,107,BENUE,TARKA,MBAAYO,ANKWASE,2022. BENUE,23452. TARKA,1665. MBAAYO,1001210. ANKWASE
17mar2026,17mar2026,collect:jSwBVDxyi4v81BCs,1001211,17mar2026,"Y JUNCTION SETTLEMENT,MBAAYO COUNCIL WARD TARKA LOCAL GOVERNMENT",24mar2026,"Y JUNCTION MBAGBATYO COMMUNITY,MBAAYO COUNCIL WARD",7.5431585,8.9211513,216.233,0.53,813f6676-0af5-4ae9-aaa7-169138b8a36b,17mar2026,21,1001211,108,BENUE,TARKA,MBAAYO,GBATYO,2022. BENUE,23452. TARKA,1665. MBAAYO,1001211. GBATYO
17mar2026,17mar2026,collect:jSwBVDxyi4v81BCs,1001212,17mar2026,"Tse-Kpev Afer, MBAAYO Council Ward Tarka Local Government",23mar2026,Tse-Kpev Afer MBAAYO Council Ward Tarka Local Government ,7.5500195,8.9292997,185.237,2.411,475d342e-9283-47de-b4c5-5b25cdafba89,17mar2026,20,1001212,109,BENUE,TARKA,MBAAYO,MBAAFER,2022. BENUE,23452. TARKA,1665. MBAAYO,1001212. MBAAFER
19mar2026,19mar2026,collect:jSwBVDxyi4v81BCs,1001213,19mar2026,"Tse -Akende Mbaakuta, Mbaayo Council Ward",25mar2026,"TSE -AKENDE, MBAAKUTA, MBAAYO COUNCIL WARD ",7.6722566,8.9405112,122.092,1.759,519b2385-2e5a-476c-b14e-f6077615a4af,19mar2026,84,1001213,110,BENUE,TARKA,MBAAYO,MBAAKUTA,2022. BENUE,23452. TARKA,1665. MBAAYO,1001213. MBAAKUTA
17mar2026,17mar2026,collect:KoWvic4q3vCmmHnG,1001214,17mar2026,DEKAAN NENGER COMPOUND,24mar2026,DEKAAN NENGER COMPOUND,7.65223,8.923556700000001,128.5,4.966,d336d7d2-2b80-4a16-a10f-ec8e95c11dac,17mar2026,30,1001214,111,BENUE,TARKA,MBAKWAKEM,JIMEGBUR,2022. BENUE,23452. TARKA,1664. MBAKWAKEM,1001214. JIMEGBUR
17mar2026,19mar2026,collect:KoWvic4q3vCmmHnG,1001215,19mar2026,KWAGHHANGE KIGHIR COMPOUND,27mar2026,"ZAKI, KWAGHHANGE KIGHIR COMPOUND",7.5789933,8.9224633,149.8,4.42,23e88352-4c37-49f5-8d86-2af821bf207e,19mar2026,87,1001215,112,BENUE,TARKA,MBAKWAKEM,MBAABATA,2022. BENUE,23452. TARKA,1664. MBAKWAKEM,1001215. MBAABATA
18mar2026,18mar2026,collect:KoWvic4q3vCmmHnG,1001216,18mar2026,AWENEBO MARKET SQUARE,25mar2026,AWENABO,7.6792683,8.9336217,142.8,4.72,89f8b195-b876-4afc-b4fb-f6538e8e915d,18mar2026,59,1001216,113,BENUE,TARKA,MBAKWAKEM,MBAADI,2022. BENUE,23452. TARKA,1664. MBAKWAKEM,1001216. MBAADI
18mar2026,18mar2026,collect:KoWvic4q3vCmmHnG,1001217,18mar2026,KAAMEM MARKET SQUARE,23mar2026,KAAMEM MARKET SQUARE,7.5270483,8.9301517,217.5,4.02,c6c3a619-21df-40bd-ae40-11a58204735d,18mar2026,60,1001217,115,BENUE,TARKA,MBAKWAKEM,MBAAGU,2022. BENUE,23452. TARKA,1664. MBAKWAKEM,1001217. MBAAGU
17mar2026,17mar2026,collect:KoWvic4q3vCmmHnG,1001218,17mar2026,BIIN GESA COMPOUND,24mar2026,BIIN GESA COMPOUND,7.6104367,8.913371700000001,180.6,5,72c40850-24a0-4593-8215-5235f0e4cfea,17mar2026,31,1001218,114,BENUE,TARKA,MBAKWAKEM,MBAGESA,2022. BENUE,23452. TARKA,1664. MBAKWAKEM,1001218. MBAGESA
09mar2026,10mar2026,collect:kyBr6JX0JK3HxfeV,1001219,09mar2026,"Chief Emmanuel Aboyale House, Aboyade Junction, Awe.",14mar2026,"Chief Emmanuel Ojeleke Aboyade House, Aboyade Junction, Awe.",7.81874,3.9610155,349.8796387,4.073,2c1633c7-1343-4785-9bb9-5224bb7d0b3b,10mar2026,30,1001219,15,OYO,AFIJIO,AWE-I,ABOYADE,2046. OYO,23946. AFIJIO,7218. AWE I,1001219. ABOYADE
09mar2026,09mar2026,collect:SNmlQBDWrvJ2CpFg,1001220,09mar2026,Papa Alaran beside Dasab filling station,28mar2026,"Mighty college grammar school premises,Alaran,Awe",7.8218186,3.9553053,371.1421508789062,4.288,cc7e47e5-6f6a-4983-9e04-8a7fb1ed6140,09mar2026,3,1001220,14,OYO,AFIJIO,AWE-I,ALARAN/ALAPA,2046. OYO,23946. AFIJIO,7218. AWE I,1001220. ALARAN/ALAPA
09mar2026,09mar2026,collect:SNmlQBDWrvJ2CpFg,1001221,09mar2026,"Asali compound open space,Asa!u,Awe",25mar2026,Asali compound comm Hall,7.8217979,3.9648942,358.5332641601562,3.216,bb0c5913-16f9-4056-b497-fdcf2f9fabf0,09mar2026,2,1001221,12,OYO,AFIJIO,AWE-I,ASALU/APERE,2046. OYO,23946. AFIJIO,7218. AWE I,1001221. ASALU/APERE
09mar2026,10mar2026,collect:kyBr6JX0JK3HxfeV,1001222,09mar2026,"Welder sheld Gaa, Awe",18mar2026,"Welder sheld Gaa, Awe",7.8165745,3.9594671,328.6018066,4.645,30a74e90-6a55-413e-ba06-6f352e070626,10mar2026,27,1001222,16,OYO,AFIJIO,AWE-I,GAA,2046. OYO,23946. AFIJIO,7218. AWE I,1001222. GAA
09mar2026,10mar2026,collect:kyBr6JX0JK3HxfeV,1001223,09mar2026,"Asaba Compound,Gbodo Oya, Awe",24mar2026,"Asaba Compound Gbodo Oya,Awe",7.8222555,3.9601269,345.2810668945312,4.931,c3c51cb1-8402-4e2f-8d3b-b7684a00b885,10mar2026,31,1001223,17,OYO,AFIJIO,AWE-I,GBODO-OYA,2046. OYO,23946. AFIJIO,7218. AWE I,1001223. GBODO-OYA
09mar2026,10mar2026,collect:kyBr6JX0JK3HxfeV,1001224,09mar2026,"Infront of Alhaji Muritala House, Isale Odo, Awe",26mar2026,"In front of Alhaji Muritala House, Isale Odo,Awe",7.8214591,3.9626627,348.6907958984375,4.931,760ce5b2-ef8d-46b3-ad6f-78ee50379e30,10mar2026,28,1001224,19,OYO,AFIJIO,AWE-I,ISALE-ODO,2046. OYO,23946. AFIJIO,7218. AWE I,1001224. ISALE-ODO
09mar2026,10mar2026,collect:kyBr6JX0JK3HxfeV,1001225,09mar2026,"Ile Afungbonbo Oke Bora, Opposite Olafat Filling Station,Awe",25mar2026,"Ile Afungbonbo Oke Bora, Opposite Olafat Filling Station,Awe",7.8182368,3.9718013,360.1827392578125,4.931,2a34ba71-7e4c-476b-b2da-de6d119932da,10mar2026,29,1001225,18,OYO,AFIJIO,AWE-I,OKE-BODA,2046. OYO,23946. AFIJIO,7218. AWE I,1001225. OKE-BODA
09mar2026,09mar2026,collect:SNmlQBDWrvJ2CpFg,1001226,09mar2026,"Infront of Sogidi lake,Sogidi comm,Awe",26mar2026,Infront of Sogidi Lake,7.8204769,3.9655437,331.0617065429688,4.873,76b96fd4-ed70-4055-8723-5a77d864f0b5,09mar2026,1,1001226,13,OYO,AFIJIO,AWE-I,SOGIDI,2046. OYO,23946. AFIJIO,7218. AWE I,1001226. SOGIDI
11mar2026,11mar2026,collect:SNmlQBDWrvJ2CpFg,1001227,11mar2026,INFRONT OF TIAMIYU HOUSE ILU AJE,17mar2026,INFRONT OF OLUODE HOUSE OPEN FIELD,7.7499436,3.8849982,304.4471435546875,4.645,6d21a67d-e5bf-479c-bc9f-d1693361e13c,11mar2026,48,1001227,9,OYO,AFIJIO,IMINI,ILU-AJE,2046. OYO,23946. AFIJIO,7215. IMINI,1001227. ILU-AJE
11mar2026,11mar2026,collect:SNmlQBDWrvJ2CpFg,1001227,11mar2026,Imini town hall,15apr2026,Imini Town Hall,7.6869779,3.7953837,304.4471435546875,3.216,5c745281-d921-4af1-8e0f-055903d411cb,11mar2026,51,1001227,9,OYO,AFIJIO,IMINI,ILU-AJE,2046. OYO,23946. AFIJIO,7215. IMINI,1001227. ILU-AJE
11mar2026,11mar2026,collect:kyBr6JX0JK3HxfeV,1001230,11mar2026,Obanako Village,17mar2026,"Infront of Chief Ajagungbade Baale of Obanako House, Obanako",7.8267245,3.8438323,252.0090332,4.502,4bef0239-e144-4587-9c1e-af36a28d1ae0,11mar2026,54,1001230,10,OYO,AFIJIO,IMINI,OLUWATEDO,2046. OYO,23946. AFIJIO,7215. IMINI,1001230. OLUWATEDO
10mar2026,10mar2026,collect:SNmlQBDWrvJ2CpFg,1001231,10mar2026,Ajegunle ifekunle,23mar2026,Ifekunle compound open space,7.6807864,3.9623671,328.0556641,3.216,14bfc599-8f07-4754-9548-134b4d00c238,10mar2026,20,1001231,5,OYO,AFIJIO,IWARE,AJEGUNLE,2046. OYO,23946. AFIJIO,7219. IWARE,1001231. AJEGUNLE
10mar2026,10mar2026,collect:kyBr6JX0JK3HxfeV,1001233,10mar2026,"Oke Araromi Ayedaade, Oke Banyan, Iware",30mar2026,"Gospel Baptist Church,Oke Araromi,Iware.",7.6840407,3.959103,339.8913574,4.716,4fedf6bd-6adf-4139-a753-5a4149a89cb8,10mar2026,33,1001233,4,OYO,AFIJIO,IWARE,AYE-DAADE/OKE GAYAN,2046. OYO,23946. AFIJIO,7219. IWARE,1001233. AYE-DAADE/OKE GAYAN
